Tanggal,NO INVOICE,Kode Customer / Vendor,Nama Customer / Vendor,Gabungan,Kode Barang,Kode Batch,Stok,Kode Mutasi,Jenis Barang,Nama Barang,Satuan,BATCH / ED,Qty, Harga Satuan (HNA) ,DISC, Nilai ,TOTAL, PPN , TOTAL BAYAR ,Keterangan,Salesman,ALASAN RETUR
5/1/2026,INV.KMS.2600026,DK00346,APOTEK DELIMA,EP000271,EP00027,1,0,2,0,Green Oil Herbal 10 ml,Pcs,PC00104 / Jul-30,4,"10,063",,"40,252",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600026,DK00346,APOTEK DELIMA,NC000041,NC00004,1,13,2,0,Bedak Salicyl Non Menthol (Nellco) 60gr,Pot,8034071 / Nov-28,2,"6,000",,"12,000",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600026,DK00346,APOTEK DELIMA,PH000061,PH00006,1,30,2,0,Polysilane Suspensi 100 ml,Botol,D5H604L / Aug-28,1,"22,279",,"22,279",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,PM000041,PM00004,1,98,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64510018 / Apr-28,5,"4,000",,"20,000","478,010","52,581","530,591",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,PG000131,PG00013,1,0,2,0,Baby Balm 8 gr,Pcs,5060C56703 / Feb-27,5,"9,051",,"45,255",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,US000041,US00004,1,58,2,0,Hot in Cream Botol 60 gr (Putih),Botol,25D03070 / Apr-28,2,"14,200",,"28,400",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,CB000031,CB00003,1,0,2,0,Salep Ichtyol (CITO) 15 g,Pot,JY13Z1A / Okt-29,5,"7,500",,"37,500",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,EP000131,EP00013,1,0,2,0,Balsem Otot Geliga 10 gr,Pcs,PI00255 / Okt-30,3,"4,439",,"13,317",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,GN000021,GN00002,1,0,2,0,Beruang Minyak Gosok 120 ml,Botol,GKaX / Des-29,1,"51,750",,"51,750",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,DV000111,DV00011,1,89,2,0,Natur E 100 IU Soft Cap 16's,Dus,5EF1288 / Jun-28,2,"17,187",,"34,374",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,SG000011,SG00001,1,0,2,0,Cessa BABY Biru Happy Nose EO 8 ml,Pcs,T201KJY / Okt-28,6,"27,749",,"166,494",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600027,DK00346,APOTEK DELIMA,US000021,US00002,1,2,2,0,Freshcare Strong Roll On 10 ml,Pcs,25K06578 / Sep-28,7,"11,560",,"80,920",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600028,DK00346,APOTEK DELIMA,PM000081,PM00008,1,0,2,0,CTM Tab (PIM) 288's,Pack,09501001 / Jan-30,2,"17,640",,"35,280","223,210","24,553","247,763",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600028,DK00346,APOTEK DELIMA,PM000061,PM00006,1,96,2,0,Pim-Tra-Kol Kids Sirup 60 ml,Botol,63506002 / Des-27,2,"11,346",,"22,692",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600028,DK00346,APOTEK DELIMA,BM000021,BM00002,1,7,2,0,MBK Putih 12's,Dus,P084IPPS / Sep-32,1,"23,940",,"23,940",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600028,DK00346,APOTEK DELIMA,BF000541,BF00054,1,21,2,0,Biolysin Tab 100's,Dus,TSH79254 / Jul-28,1,"46,000",,"46,000",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600028,DK00346,APOTEK DELIMA,SG000021,SG00002,1,0,2,0,Cessa BABY Merah Fedrop EO 8 ml,Pcs,T202HIY / Sept-28,2,"27,749",,"55,498",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600028,DK00346,APOTEK DELIMA,NP000451,NP00045,1,0,2,0,Vitamin B Complex 150 mg (Nova) 100's,Dus,250911379 / Sep-27,2,"11,500",,"23,000",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600028,DK00346,APOTEK DELIMA,EP000251,EP00025,1,24,2,0,Green Oil Herbal 5 ml,Pcs,PO00204 / Aug-30,3,"5,600",,"16,800",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600029,DK00346,APOTEK DELIMA,PG000081,PG00008,1,7,2,OOT,Vicks Formula 44 Dewasa 100 ml,Botol,51756298C1 / Jun-27,2,"29,659",,"59,318","59,318","6,525","65,843",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600030,DK00172,APOTEK TELLO FARMA,SG000011,SG00001,1,0,2,0,Cessa BABY Biru Happy Nose EO 8 ml,Pcs,T201KJY / Okt-28,4,"27,749",,"110,996","170,996","18,810","189,806",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600030,DK00172,APOTEK TELLO FARMA,SE000011,SE00001,1,47,2,0,Plossa Eucalyptus 10 ml,Pcs,014C25 / Mar-27,6,"10,000",,"60,000",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600031,DK00400,APOTEK RSU HIKMAH,DV000461,DV00046,1,0,2,0,Aspilets Tab 100 mg 100's,Dus,GX5A145 / Aug-27,6,"64,000",2,"376,320","1,647,200","181,192","1,828,392",Penjualan,SYARIF,
5/1/2026,INV.KMS.2600031,DK00400,APOTEK RSU HIKMAH,DV000462,DV00046,2,0,2,0,Aspilets Tab 100 mg 100's,Dus,HX5A159 / Aug-27,4,"64,000",2,"250,880",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600031,DK00400,APOTEK RSU HIKMAH,PM000041,PM00004,1,98,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64510018 / Apr-28,20,"4,000",,"80,000",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600031,DK00400,APOTEK RSU HIKMAH,BF000491,BF00049,1,0,2,0,Cefixime Sirup (Berno) 30 ml,Botol,SKK33854 / Sep-27,20,"12,000",,"240,000",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600031,DK00400,APOTEK RSU HIKMAH,IK000012,IK00001,2,18,2,0,Phenytoin Sodium 100 mg (Ika) 100's,Botol,K25001D / Okt-28,10,"70,000",,"700,000",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600032,DK00504,APOTEK ALEXA,CM000041,CM00004,1,0,2,Mengandung Prekursor,OBHC Batuk Flu Jahe 100 ml,Botol,5NK002 / Okt-27,3,"19,604",,"58,812","699,513","76,946","776,459",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600032,DK00504,APOTEK ALEXA,CM000051,CM00005,1,9,2,Mengandung Prekursor,OBHC Batuk Flu Jahe 60 ml,Botol,5NL008 / Nov-27,6,"14,385",,"86,310",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600032,DK00504,APOTEK ALEXA,CM000021,CM00002,1,0,2,Mengandung Prekursor,OBHC Anak Jeruk 60 ml,Botol,5NK124 / Okt-27,6,"15,578",,"93,468",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600032,DK00504,APOTEK ALEXA,CM000031,CM00003,1,0,2,Mengandung Prekursor,OBHC Anak Strawberry 60 ml,Botol,5NK069 / Okt-27,6,"15,578",,"93,468",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600032,DK00504,APOTEK ALEXA,CM000071,CM00007,1,0,2,Mengandung Prekursor,OBHC Batuk Flu Menthol 60 ml,Botol,5NH169 / Aug-27,3,"14,385",,"43,155",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600032,DK00504,APOTEK ALEXA,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,15,"21,620",,"324,300",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600032,DK00504,APOTEK ALEXA,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,1,"21,620",100, - ,, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600033,DK00504,APOTEK ALEXA,PG000071,PG00007,1,0,2,OOT,Vicks Formula 44 Dewasa 54 ml,Botol,51696298B1 / Jun-27,12,"19,097",,"229,164","229,164","25,208","254,372",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600034,DK00504,APOTEK ALEXA,KF000081,KF00008,1,0,2,Generik,Betason-N Krim 5g,Tube ,K52265W / Nov-27,24,"18,975",,"455,400","703,828","77,421","781,249",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600034,DK00504,APOTEK ALEXA,PG000011,PG00001,1,0,2,0,Vicks Vaporub 10gr,Pcs,51846298Z1 / Jul-27,8,"8,014",,"64,112",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600034,DK00504,APOTEK ALEXA,PG000012,PG00001,2,28,2,0,Vicks Vaporub 10gr,Pcs,52226298X1 / Aug-27,4,"8,014",,"32,056",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600034,DK00504,APOTEK ALEXA,GM000031,GM00003,1,0,2,0,Reco Tetes Telinga 1% 10 ml,Botol,0100425013 / Apr-27,1,"9,500",,"9,500",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600034,DK00504,APOTEK ALEXA,GM000032,GM00003,2,0,2,0,Reco Tetes Telinga 1% 10 ml,Botol,0100425006 / Apr-27,1,"9,500",,"9,500",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600034,DK00504,APOTEK ALEXA,CC000071,CC00007,1,5,2,0,Herocyn 50 gr,Pcs,25HD125 / Aug-29,6,"7,300",,"43,800",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600034,DK00504,APOTEK ALEXA,CM000081,CM00008,1,0,2,0,OBHC Batuk Berdahak Menthol 100 ml,Botol,5NK021 / Okt-27,6,"14,910",,"89,460",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600035,DK00577,APOTEK NAURA FARMA,DV000131,DV00013,1,0,2,Mengandung Prekursor,Paratusin Sirup 60 ml,Botol,5EG1584 / Aug-27,8,"34,400",,"275,200","275,200","30,272","305,472",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600036,DK00557,APOTEK K-24 BULU BULU,GS000021,GS00002,1,0,2,Mengandung Prekursor,Actifed Plus Cough Suppressant 60 ml,Dus,5Y5K / Mar-28,2,"56,330",,"112,660","590,543","64,960","655,503",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600036,DK00557,APOTEK K-24 BULU BULU,GS000011,GS00001,1,0,2,Mengandung Prekursor,Actifed Plus Expectorant 60 ml,Dus,DH9P / Jun-28,2,"56,330",,"112,660",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600036,DK00557,APOTEK K-24 BULU BULU,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,15,"21,620",,"324,300",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600036,DK00557,APOTEK K-24 BULU BULU,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,1,"21,620",100, - ,, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600036,DK00557,APOTEK K-24 BULU BULU,DV000101,DV00010,1,0,2,Mengandung Prekursor,Stop Cold Dragee Tab 60's,Dus,FX5A001 / Jun-27,1,"40,923",,"40,923",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600037,DK00557,APOTEK K-24 BULU BULU,CB000031,CB00003,1,0,2,0,Salep Ichtyol (CITO) 15 g,Pot,JY13Z1A / Okt-29,24,"7,500",,"180,000","214,500","23,595","238,095",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600037,DK00557,APOTEK K-24 BULU BULU,NP000451,NP00045,1,0,2,0,Vitamin B Complex 150 mg (Nova) 100's,Dus,250911379 / Sep-27,3,"11,500",,"34,500",, - , - ,Penjualan,ANGGA,
5/1/2026,INV.KMS.2600038,DK00242,APOTEK K-24 PALLANGGA,NC000081,NC00008,1,36,2,0,Kalk Tab (Nellco) 30's,Botol,1024029 / Okt-27,2,"10,500",,"21,000","478,605","52,647","531,252",Penjualan,SYARIF,
5/1/2026,INV.KMS.2600038,DK00242,APOTEK K-24 PALLANGGA,SG000011,SG00001,1,0,2,0,Cessa BABY Biru Happy Nose EO 8 ml,Pcs,T201KJY / Okt-28,10,"27,749",,"277,490",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600038,DK00242,APOTEK K-24 PALLANGGA,SG000061,SG00006,1,0,2,0,Cessa KIDS Biru Happy Nose EO 8 ml,Pcs,T216SGY / Jul-28,5,"24,775",,"123,875",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600038,DK00242,APOTEK K-24 PALLANGGA,SC000021,SC00002,1,10,2,0,Obat Sakit Gigi Cap Burung Kakak Tua 2 ml,Pcs,1602EF / Jun-28,2,"12,780",,"25,560",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600038,DK00242,APOTEK K-24 PALLANGGA,KF000371,KF00037,1,0,2,OTC,Bedak Salisil 2% 60gr,Pot,K40656S / Nov-29,5,"6,136",,"30,680",, - , - ,Penjualan,SYARIF,
5/1/2026,INV.KMS.2600039,DK00099,RSIA SENTOSA,NP000481,NP00048,1,0,2,0,Meloxicam 15 mg (Nova) 100's,Dus,251104175 / Nov-27,5,"25,000",,"125,000","125,000","13,750","138,750",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600040,DK00099,RSIA SENTOSA,DX000011,DX00001,1,0,2,0,Nifedipine 10 mg (Dexa) 100's,Dus,53K4173 / Okt-26,1,"21,500",15,"18,275","18,275","2,010","20,285",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600041,DK00228,APOTEK K-24 BTP TAMALANREA,SR000031,SR00003,1,0,2,0,"Sodium Chloride 0,9% Infus (Satoria) 500 ml",Botol,2A1A5K067 / Nov-27,20,"7,310",,"146,200","146,200","16,082","162,282",Penjualan,ANGGA,
5/1/2026,INV.KMS.2600042,DK00387,APOTEK BJ FARMA,KF000111,KF00011,1,24,2,Generik,"Clonidine 0,15 mg (KF) 100's",Dus,G51126N / Jul-27,2,"23,000",,"46,000","210,180","23,120","233,300",Penjualan,SYARIF,
5/1/2026,INV.KMS.2600042,DK00387,APOTEK BJ FARMA,SR000021,SR00002,1,0,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,1D1A5K059 / Nov-27,20,"8,209",,"164,180",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600043,DK00059,APOTIK ANTANG RAYA FARMA,TM000051,TM00005,1,0,2,0,Bodrex Tab 20's,Dus,080505 / Jul-30,36,"8,050",,"289,800","340,800","37,488","378,288",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600043,DK00059,APOTIK ANTANG RAYA FARMA,TM000061,TM00006,1,0,2,0,Bodrex Extra Tab 100's,Dus,061735 / Jun-28,1,"51,000",,"51,000",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600044,DK00553,APOTEK BUNGA FARMA,GS000101,GS00010,1,10,2,Mengandung Prekursor,Panadol Cold Flu 100's,Dus,248Y / Feb-28,1,"145,950",,"145,950","145,950","16,055","162,005",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600045,DK00013,APOTEK GOWA MEDIKA,NP000431,NP00043,1,0,2,0,Mefenamic Acid 500 mg (Nova) 100's,Dus,2510-06120 / Okt-27,5,"25,000",,"125,000","170,000","18,700","188,700",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600045,DK00013,APOTEK GOWA MEDIKA,IF000191,IF00019,1,0,2,0,Dohixat 100 mg Cap 100's,Dus,BU00X / Aug-28,1,"45,000",,"45,000",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600046,DK00013,APOTEK GOWA MEDIKA,DV000121,DV00012,1,0,2,Mengandung Prekursor,Paratusin Tab 200's,Dus,FX5A066 / Jul-27,2,"278,200",,"556,400","556,400","61,204","617,604",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600047,DK00211,APOTEK WAHYUNI FARMA,DV000391,DV00039,1,24,2,0,Natur E White 16's ,Dus,5EF1242 / Jun-27,1,"44,802",,"44,802","211,906","23,310","235,216",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600047,DK00211,APOTEK WAHYUNI FARMA,GS000151,GS00015,1,7,2,0,Polident Flavour Free 20 gr,Pcs,9K3K / Mei-28,2,"32,177",,"64,354",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600047,DK00211,APOTEK WAHYUNI FARMA,GN000021,GN00002,1,0,2,0,Beruang Minyak Gosok 120 ml,Botol,GKaX / Des-29,1,"51,750",,"51,750",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600047,DK00211,APOTEK WAHYUNI FARMA,TM000061,TM00006,1,0,2,0,Bodrex Extra Tab 100's,Dus,061735 / Jun-28,1,"51,000",,"51,000",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600048,DK00172,APOTEK TELLO FARMA,SL000101,SL00010,1,16,2,0,Allopurinol 300 mg (SLF) 100's,Dus,52881 / Mei-28,2,"45,000",,"90,000","105,000","11,550","116,550",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600048,DK00172,APOTEK TELLO FARMA,EX000051,EX00005,1,0,2,0,Domperidone Sirup (Erlimpex) 60 ml,Botol,S.23250131 / Sep-27,3,"5,000",,"15,000",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600049,DK00266,APOTEK KARTINI,KF000331,KF00033,1,0,2,OTC,Asifit Kaplet-Blister 30's,Dus,D50492N / Apr-27,20,"61,640",,"1,232,800","1,282,800","141,108","1,423,908",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600049,DK00266,APOTEK KARTINI,EL000061,EL00006,1,0,2,0,Antasida Suspensi (Erela) 60 ml ,Botol,S.2360174 / Jul-27,10,"5,000",,"50,000",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600050,DK00196,APOTEK MUKJIZAT ,DV000121,DV00012,1,0,2,Mengandung Prekursor,Paratusin Tab 200's,Dus,FX5A066 / Jul-27,1,"278,200",,"278,200","758,046","83,385","841,431",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600050,DK00196,APOTEK MUKJIZAT ,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,15,"21,620",,"324,300",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600050,DK00196,APOTEK MUKJIZAT ,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,1,"21,620",100, - ,, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600050,DK00196,APOTEK MUKJIZAT ,DV000101,DV00010,1,0,2,Mengandung Prekursor,Stop Cold Dragee Tab 60's,Dus,FX5A001 / Jun-27,2,"40,923",,"81,846",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600050,DK00196,APOTEK MUKJIZAT ,CC000061,CC00006,1,34,2,Mengandung Prekursor,Demacolin Sirup 60 ml,Botol,25GC012 / Jul-28,5,"14,740",,"73,700",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600051,DK00196,APOTEK MUKJIZAT ,GS000071,GS00007,1,0,2,0,Polident Adhesive 20 gr,Pcs,586P / Mar-28,3,"32,177",,"96,531","369,936","40,693","410,629",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600051,DK00196,APOTEK MUKJIZAT ,KF000481,KF00048,1,242,2,OTC,Bedak Marcks Creme 40gr,Pot,H50579S / Aug-30,3,"16,125",,"48,375",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600051,DK00196,APOTEK MUKJIZAT ,KF000081,KF00008,1,0,2,Generik,Betason-N Krim 5g,Tube ,K52265W / Nov-27,10,"18,975",,"189,750",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600051,DK00196,APOTEK MUKJIZAT ,PM000081,PM00008,1,0,2,0,CTM Tab (PIM) 288's,Pack,09501001 / Jan-30,2,"17,640",,"35,280",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600052,DK00196,APOTEK MUKJIZAT ,PG000041,PG00004,1,0,2,OOT,Vicks Formula 44 Anak Strawberry 27 ml,Botol,51636298H1 / Jun-27,2,"11,440",,"22,880","183,222","20,154","203,376",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600052,DK00196,APOTEK MUKJIZAT ,PG000042,PG00004,2,0,2,OOT,Vicks Formula 44 Anak Strawberry 27 ml,Botol,51646298G1 / Jun-27,4,"11,440",,"45,760",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600052,DK00196,APOTEK MUKJIZAT ,PG000071,PG00007,1,0,2,OOT,Vicks Formula 44 Dewasa 54 ml,Botol,51696298B1 / Jun-27,6,"19,097",,"114,582",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600053,DK00172,APOTEK TELLO FARMA,CC000051,CC00005,1,0,2,Mengandung Prekursor,Demacolin Tab 100's,Dus,25HA003 / Aug-29,4,"46,750",,"187,000","216,480","23,813","240,293",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600053,DK00172,APOTEK TELLO FARMA,CC000061,CC00006,1,34,2,Mengandung Prekursor,Demacolin Sirup 60 ml,Botol,25GC012 / Jul-28,2,"14,740",,"29,480",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600054,DK00023,APOTEK ABIL FARMA,GN000021,GN00002,1,0,2,0,Beruang Minyak Gosok 120 ml,Botol,GKaX / Des-29,5,"51,750",,"258,750","355,161","39,068","394,229",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600054,DK00023,APOTEK ABIL FARMA,DV000081,DV00008,1,0,2,0,Enervon-C Tab 30's,Botol,25099304 / Jun-27,3,"32,137",,"96,411",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600055,DK00283,APOTEK SALSABILA FARMA,CC000051,CC00005,1,0,2,Mengandung Prekursor,Demacolin Tab 100's,Dus,25HA003 / Aug-29,1,"46,750",,"46,750","111,610","12,277","123,887",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600055,DK00283,APOTEK SALSABILA FARMA,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,3,"21,620",,"64,860",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600056,DK00283,APOTEK SALSABILA FARMA,SH000011,SH00001,1,19,2,0,Imbost Force Kaplet 30's ,Dus,25K0012 / Sep-28,1,"192,341",,"192,341","192,341","21,158","213,499",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600057,DK00524,APOTEK K-24 PERINTIS,GS000021,GS00002,1,0,2,Mengandung Prekursor,Actifed Plus Cough Suppressant 60 ml,Dus,5Y5K / Mar-28,6,"56,330",,"337,980","337,980","37,178","375,158",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600058,DK00539,APOTEK BAROKAH SELALU,DV000121,DV00012,1,0,2,Mengandung Prekursor,Paratusin Tab 200's,Dus,FX5A066 / Jul-27,1,"278,200",,"278,200","347,000","38,170","385,170",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600058,DK00539,APOTEK BAROKAH SELALU,DV000131,DV00013,1,0,2,Mengandung Prekursor,Paratusin Sirup 60 ml,Botol,5EG1584 / Aug-27,2,"34,400",,"68,800",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600059,DK00539,APOTEK BAROKAH SELALU,US000201,US00020,1,0,2,0,Freshcare Vapobalm Matcha 10 gr,Pcs,25K06529 / Sep-28,6,"11,560",,"69,360","187,410","20,615","208,025",Penjualan,SYARIF,
6/1/2026,INV.KMS.2600059,DK00539,APOTEK BAROKAH SELALU,KF000501,KF00050,1,17,2,OTC,Bedak Marcks Natural Beige 40gr,Pot,K50848S / Nov-30,2,"16,125",,"32,250",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600059,DK00539,APOTEK BAROKAH SELALU,PS000201,PS00020,1,72,2,0,Diclofenac Sodium 25 mg (Phapros) 50's,Dus,86364007 / Okt-27,1,"16,500",,"16,500",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600059,DK00539,APOTEK BAROKAH SELALU,CC000081,CC00008,1,10,2,0,Herocyn 85 gr,Pcs,25ID088 / Sep-29,3,"11,000",,"33,000",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600059,DK00539,APOTEK BAROKAH SELALU,KF000061,KF00006,1,158,2,Generik,Antihemoroid Suppo (KF) 10's,Dus,J52025W / Okt-27,1,"36,300",,"36,300",, - , - ,Penjualan,SYARIF,
6/1/2026,INV.KMS.2600060,DK00214,APOTEK ZAM ZAM FARMA,DV000131,DV00013,1,0,2,Mengandung Prekursor,Paratusin Sirup 60 ml,Botol,5EG1584 / Aug-27,4,"34,400",,"137,600","137,600","15,136","152,736",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600061,DK00214,APOTEK ZAM ZAM FARMA,GL000021,GL00002,1,0,2,0,Caladine Lotion 60 ml,Botol,I25013 / Sep-27,3,"15,845",,"47,535","243,555","26,791","270,346",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600061,DK00214,APOTEK ZAM ZAM FARMA,EP000031,EP00003,1,0,2,0,MKP (Cap Lang) 120 ml ,Botol,PE01608 / Mei-30,2,"36,135",,"72,270",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600061,DK00214,APOTEK ZAM ZAM FARMA,BF000521,BF00052,1,0,2,Generik,"Betametason Valerate 0,1% Krim (Berno) 5g",Dus,LCL90654 / Okt-28,1,"63,750",,"63,750",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600061,DK00214,APOTEK ZAM ZAM FARMA,PH000011,PH00001,1,93,2,0,Microlax Gel 5 ml,Tube,D5H813L / Aug-28,3,"20,000",,"60,000",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600062,DK00214,APOTEK ZAM ZAM FARMA,KF000161,KF00016,1,0,2,Generik,"Hidrokortison 2,5% Krim (KF) 5g",Tube ,B50470W / Feb-27,24,"3,977",,"95,448","297,789","32,757","330,546",Penjualan,ANGGA,
6/1/2026,INV.KMS.2600062,DK00214,APOTEK ZAM ZAM FARMA,SH000011,SH00001,1,19,2,0,Imbost Force Kaplet 30's ,Dus,25K0012 / Sep-28,1,"192,341",,"192,341",, - , - ,Penjualan,ANGGA,
6/1/2026,INV.KMS.2600062,DK00214,APOTEK ZAM ZAM FARMA,AF000201,AF00020,1,0,2,0,Vitamin B12 50 mcg (AFI) 100's,Dus,D30512 / Apr-29,1,"10,000",,"10,000",, - , - ,Penjualan,ANGGA,
