Tanggal,NO INVOICE,Kode Customer / Vendor,Nama Customer / Vendor,Gabungan,Kode Barang,Stock,Kode Batch,Kode Mutasi,Jenis Barang,Nama Barang,Satuan,BATCH / ED,Qty, Harga Satuan (HNA) ,DISC, Nilai , TOTAL , PPN , TOTAL BAYAR ,Keterangan,Salesman,ALASAN RETUR
11/07/2026,INV.KMS.2602337,DK00405,APOTEK BERKAH JAYA FARMA,TM000061,TM00006,,1,2,0,Bodrex Extra Tab 100's,Dus,040266 / Mar-29,1," 51,000 ",," 51,000 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602337,DK00405,APOTEK BERKAH JAYA FARMA,KF001431,KF00143,,1,2,Generik,Ketoconazole 2% Krim (KF) 10g @25 Tube,Dus,B60247W / Feb-28,1," 127,500 ",," 127,500 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602337,DK00405,APOTEK BERKAH JAYA FARMA,TJ000021,TJ00002,,1,2,0,Madu TJ Murni 250 gr,Botol,25P09588 / Des-29,2," 31,000 ",," 62,000 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602337,DK00405,APOTEK BERKAH JAYA FARMA,IF000081,IF00008,,1,2,0,Scopma Kaplet 100's,Dus,GK014 / Nov-27,1," 92,952 ",," 92,952 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602338,DK00405,APOTEK BERKAH JAYA FARMA,MC000071,MC00007,,1,2,0,Neurobion 5000 Injeksi 20's,Dus,5349D14352 / Des-27,1," 360,238 ",," 360,238 "," 395,638 "," 43,520 "," 439,158 ",Penjualan,SYARIF,
11/07/2026,INV.KMS.2602338,DK00405,APOTEK BERKAH JAYA FARMA,CC000111,CC00011,,1,2,0,Herocyn Baby 200 gr,Pcs,25AK113 / Jan-29,3," 11,800 ",," 35,400 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602339,DK00507,APOTEK BERKAT REJEKI,KF000341,KF00034,,1,2,OTC,Batugin Elixir 120 ml,Botol,B60259N / Feb-28,24," 32,250 ",," 774,000 "," 774,000 "," 85,140 "," 859,140 ",Penjualan,ANGGA,
11/07/2026,INV.KMS.2602340,DK00038,APOTEK PANAIKANG,KF000661,KF00066,,1,2,Generik,Azithromycin 500 mg (KF) 20's,Dus,G51932J / Jul-27,3," 68,659 ",," 205,977 "," 768,165 "," 84,498 "," 852,663 ",Penjualan,ANGGA,
11/07/2026,INV.KMS.2602340,DK00038,APOTEK PANAIKANG,NP000521,NP00052,,1,2,0,Cefixime 200 mg (Nova) 100's,Dus,260309258 / Mar-28,3," 110,000 ",," 330,000 ",, - , - ,Penjualan,ANGGA,
11/07/2026,INV.KMS.2602340,DK00038,APOTEK PANAIKANG,SH000011,SH00001,,1,2,0,Imbost Force Kaplet 30's ,Dus,26A0100 / Feb-28,1," 196,188 ",," 196,188 ",, - , - ,Penjualan,ANGGA,
11/07/2026,INV.KMS.2602340,DK00038,APOTEK PANAIKANG,BF000491,BF00049,,1,2,0,Cefixime Sirup (Berno) 30 ml,Botol,SKN48154 / Des-27,3," 12,000 ",," 36,000 ",, - , - ,Penjualan,ANGGA,
11/07/2026,INV.KMS.2602341,DK00038,APOTEK PANAIKANG,GS000011,GS00001,,1,2,Mengandung Prekursor,Actifed Plus Expectorant 60 ml,Dus,N46C / Okt-28,2," 56,330 ",," 112,660 "," 112,660 "," 12,393 "," 125,053 ",Penjualan,ANGGA,
11/07/2026,INV.KMS.2602342,DK00400,APOTEK RSU HIKMAH,NP000171,NP00017,,1,2,0,Amoxicillin Sirup (Nova) 60 ml,Botol,26010196 / Jan-28,20," 6,000 ",," 120,000 "," 862,200 "," 94,842 "," 957,042 ",Penjualan,SYARIF,
11/07/2026,INV.KMS.2602342,DK00400,APOTEK RSU HIKMAH,SL000061,SL00006,,1,2,0,Allopurinol 100 mg (SLF) 100's ,Dus,61070 / Jan-28,5," 23,000 ",," 115,000 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602342,DK00400,APOTEK RSU HIKMAH,DV000461,DV00046,,1,2,0,Aspilets Tab 100 mg 100's,Dus,JX5A200 / Okt-27,10," 64,000 ",2," 627,200 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602343,DK00281,"RUMAH SAKIT IBU DAN ANAK ""AMANAT""",SR000021,SR00002,,1,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6E036 / Mei-28,100," 8,602 ",," 860,200 "," 860,200 "," 94,622 "," 954,822 ",Penjualan,SYARIF,
11/07/2026,INV.KMS.2602344,DK00074,APOTIK JERIC FARMA,KF001401,KF00140,,1,2,Generik,Miconazole 2% Krim (KF) 10g @24 Tube,Dus,L52663W / Des-28,2," 103,512 ",," 207,024 "," 327,024 "," 35,973 "," 362,997 ",Penjualan,SYARIF,
11/07/2026,INV.KMS.2602344,DK00074,APOTIK JERIC FARMA,SE000011,SE00001,,1,2,0,Plossa Eucalyptus 10 ml,Pcs,001D6 / Apr-28,12," 10,000 ",," 120,000 ",, - , - ,Penjualan,SYARIF,
11/07/2026,INV.KMS.2602345,DK00292,APOTEK PINTU DUA,NP000241,NP00024,,1,2,0,Ibuprofen 200 mg (Nova) 100's,Dus,241201177 / Des-27,2," 23,575 ",," 47,150 "," 110,838 "," 12,192 "," 123,030 ",Penjualan,ANGGA,
11/07/2026,INV.KMS.2602345,DK00292,APOTEK PINTU DUA,DV000031,DV00003,,1,2,0,Vicee Lemon Tab 100's,Dus,KX5A369 / Des-27,1," 63,688 ",," 63,688 ",, - , - ,Penjualan,ANGGA,
11/07/2026,INV.KMS.2602346,DK00304,APOTEK K24 AZZAHRA SAMATA,US000201,US00020,,1,2,0,Freshcare Vapobalm Matcha 10 gr,Pcs,26B00701 / Feb-29,12," 11,560 ",," 138,720 "," 1,579,882 "," 173,787 "," 1,753,669 ",Penjualan,SYARIF,
